	token	gold	model
6401	meester	['I_PER_6']	['I_PER_20']
6402	heeft	['']	[]
6403	toegezegd	['']	[]
6404	in	['']	[]
6405	september	['']	[]
6406	met	['']	[]
6407	een	['']	[]
6408	brief	['']	[]
6409	bij	['']	[]
6410	de	['']	[]
6411	commissie	['']	[]
6412	terug	['']	[]
6413	te	['']	[]
6414	ko-	['']	[]
6415	men	['']	[]
6416	over	['']	[]
6417	de	['']	[]
6418	acties	['']	[]
6419	die	['']	[]
6420	uitgezet	['']	[]
6421	zouden	['']	[]
6422	worden	['']	[]
6423	.	['']	[]
6424	Hij	['B_PER_16']	['B_PER_134']
6425	vraagt	['']	[]
6426	of	['']	[]
6427	de	['']	[]
6428	raad	['']	[]
6429	mag	['']	[]
6430	verwacht-	['']	[]
6431	en	['']	[]
6432	dat	['']	[]
6433	de	['B_PER_6']	['B_PER_20']
6434	burgemeester	['I_PER_6']	['I_PER_20']
6435	in	['']	[]
6436	oktober	['']	[]
6437	de	['']	[]
6438	raad	['']	[]
6439	een	['']	[]
6440	terugkoppeling	['']	[]
6441	geeft	['']	[]
6442	over	['']	[]
6443	de	['']	[]
6444	voorge-	['']	[]
6445	490	['']	[]
6446	nomen	['']	[]
6447	acties	['']	[]
6448	die	['']	[]
6449	recht	['']	[]
6450	doen	['']	[]
6451	aan	['']	[]
6452	de	['']	[]
6453	motie	['']	[]
6454	.	['']	[]
6455	Burgemeester	['B_PER_6']	['B_PER_83']
6456	Dijksma	['I_PER_6']	['I_PER_83']
6457	antwoordt	['']	[]
6458	bevestigend	['']	[]
6459	.	['']	[]
6460	Als	['']	[]
6461	het	['']	[]
6462	gaat	['']	[]
6463	om	['']	[]
6464	de	['']	[]
6465	rekening	['']	[]
6466	aan	['']	[]
6467	BZK	['']	[]
6468	,	['']	[]
6469	zet	['']	[]
6470	de	['B_PER_6']	['B_PER_20']
6471	burgemeester	['I_PER_6']	['I_PER_20']
6472	uiteen	['']	[]
6473	dat	['']	[]
6474	vooraf	['']	[]
6475	duidelijk	['']	[]
6476	was	['']	[]
6477	dat	['']	[]
6478	de	['']	[]
6479	bijdrage	['']	[]
6480	vanuit	['']	[]
6481	BZK	['']	[]
6482	nooit	['']	[]
6483	kostendekkend	['']	[]
6484	zou	['']	[]
6485	worden	['']	[]
6486	.	['']	[]
6487	Zij	['B_PER_6']	['B_PER_135']
6488	licht	['']	[]
6489	toe	['']	[]
6490	dat	['']	[]
6491	het	['']	[]
6492	doorsturen	['']	[]
6493	van	['']	[]
6494	rekeningen	['']	[]
6495	niet	['']	[]
6496	past	['']	[]
6497	in	['']	[]
6498	haar	['B_PER_6']	['B_PER_136']
6499	stijl	['']	[]
6500	van	['']	[]
6501	policy	['']	[]
6502	.	['']	[]
6503	Zij	['B_PER_6']	['B_PER_137']
6504	denkt	['']	[]
6505	dat	['']	[]
6506	het	['']	[]
6507	belangrijk	['']	[]
6508	is	['']	[]
6509	bij	['']	[]
6510	BZK	['']	[]
6511	te	['']	[]
6512	blijven	['']	[]
6513	aangeven	['']	[]
6514	dat	['']	[]
6515	kosten	['']	[]
6516	voor	['']	[]
6517	de	['']	[]
6518	gemeenten	['']	[]
6519	oplopen	['']	[]
6520	,	['']	[]
6521	niet	['']	[]
6522	alleen	['']	[]
6523	voor	['']	[]
6524	de	['']	[]
6525	verkiezingen	['']	[]
6526	en	['']	[]
6527	het	['']	[]
6528	orga-	['']	[]
6529	niseren	['']	[]
6530	daarvan	['']	[]
6531	maar	['']	[]
6532	ook	['']	[]
6533	voor	['']	[]
6534	vele	['']	[]
6535	andere	['']	[]
6536	zaken	['']	[]
6537	.	['']	[]
6538	Dat	['']	[]
6539	doet	['']	[]
6540	het	['']	[]
6541	college	['']	[]
6542	ook	['']	[]
6543	in	['']	[]
6544	zijn	['']	['B_PER_138']
6545	contacten	['']	[]
6546	die	['']	[]
6547	het	['']	[]
6548	bij	['']	[]
6549	voortduring	['']	[]
6550	heeft	['']	[]
6551	.	['']	[]
6552	Ook	['']	[]
6553	via	['']	[]
6554	de	['']	[]
6555	VNG	['']	[]
6556	kaart	['']	[]
6557	het	['']	[]
6558	college	['']	[]
6559	het	['']	[]
6560	nodige	['']	[]
6561	aan	['']	[]
6562	.	['']	[]
6563	Zij	['B_PER_6']	['B_PER_139']
6564	betwijfelt	['']	[]
6565	ook	['']	[]
6566	of	['']	[]
6567	veel	['']	[]
6568	te	['']	[]
6569	bereiken	['']	[]
6570	is	['']	[]
6571	met	['']	[]
6572	het	['']	[]
6573	doorsturen	['']	[]
6574	van	['']	[]
6575	de	['']	[]
6576	rekening	['']	[]
6577	.	['']	[]
6578	Mevrouw	['B_PER_8']	[]
6579	Van	['I_PER_8']	[]
6580	Dun	['I_PER_8']	['B_PER_58']
6581	(	['']	['I_PER_58']
6582	D66	['']	[]
6583	)	['']	[]
6584	begrijpt	['']	[]
6585	dat	['']	[]
6586	dit	['']	[]
6587	niet	['']	[]
6588	de	['']	[]
6589	manier	['']	[]
6590	van	['']	[]
6591	de	['B_PER_6']	['B_PER_20']
6592	burgemeester	['I_PER_6']	['I_PER_20']
6593	is	['']	[]
6594	.	['']	[]
6595	Dit	['']	[]
6596	500	['']	[]
6597	is	['']	[]
6598	wel	['']	[]
6599	haar	['B_PER_6']	['B_PER_140']
6600	manier	['']	[]
6601	.	['']	[]
6602	Wanneer	['']	[]
6603	de	['']	['B_PER_28']
6604	gemeente	['']	['I_PER_28']
6605	een	['']	[]
6606	verzoek	['']	[]
6607	krijgt	['']	[]
6608	ergens	['']	[]
6609	aan	['']	[]
6610	mee	['']	[]
6611	te	['']	[]
6612	wer-	['']	[]
6613	ken	['']	[]
6614	,	['']	[]
6615	vindt	['']	[]
6616	zij	['B_PER_8']	['B_PER_28']
6617	de	['']	[]
6618	verhouding	['']	[]
6619	scheef	['']	[]
6620	als	['']	[]
6621	het	['']	[]
6622	gaat	['']	[]
6623	om	['']	[]
6624	de	['']	[]
6625	kosten	['']	[]
6626	voor	['']	[]
6627	de	['']	['B_PER_28']
6628	gemeente	['']	['I_PER_28']
6629	en	['']	[]
6630	de	['']	[]
6631	kosten	['']	[]
6632	voor	['']	[]
6633	degene	['']	[]
6634	die	['']	[]
6635	het	['']	[]
6636	verzoek	['']	[]
6637	doet	['']	[]
6638	.	['']	[]
6639	Het	['']	[]
6640	merendeel	['']	[]
6641	kwam	['']	[]
6642	bij	['']	[]
6643	de	['']	['B_PER_28']
6644	gemeente	['']	['I_PER_28']
6645	terecht	['']	[]
6646	.	['']	[]
6647	Zij	['B_PER_8']	['B_PER_28']
6648	vindt	['']	[]
6649	dat	['']	[]
6650	dat	['']	[]
6651	hoe	['']	[]
6652	dan	['']	[]
6653	ook	['']	[]
6654	aan	['']	[]
6655	de	['']	[]
6656	orde	['']	[]
6657	gesteld	['']	[]
6658	mag	['']	[]
6659	worden	['']	[]
6660	.	['']	[]
6661	Zij	['B_PER_8']	['B_PER_141']
6662	benadrukt	['']	[]
6663	dat	['']	[]
6664	de	['']	['B_PER_28']
6665	gemeente	['']	['I_PER_28']
6666	dit	['']	[]
6667	aan	['']	[]
6668	de	['']	[]
6669	orde	['']	[]
6670	moet	['']	[]
6671	stellen	['']	[]
6672	.	['']	[]
6673	Burgemeester	['B_PER_6']	['B_PER_83']
6674	Dijksma	['I_PER_6']	['I_PER_83']
6675	is	['']	[]
6676	bereid	['']	[]
6677	om	['']	[]
6678	dit	['']	[]
6679	aan	['']	[]
6680	de	['']	[]
6681	orde	['']	[]
6682	te	['']	[]
6683	stellen	['']	[]
6684	.	['']	[]
6685	Zij	['B_PER_6']	['B_PER_141']
6686	denkt	['']	[]
6687	ook	['']	[]
6688	dat	['']	[]
6689	dat	['']	[]
6690	terecht	['']	[]
6691	is	['']	[]
6692	.	['']	[]
6693	Zij	['B_PER_6']	['B_PER_141']
6694	voorziet	['']	[]
6695	dat	['']	[]
6696	de	['']	[]
6697	verhouding	['']	[]
6698	eerder	['']	[]
6699	schever	['']	[]
6700	wordt	['']	[]
6701	dan	['']	[]
6702	minder	['']	[]
6703	scheef	['']	[]
6704	.	['']	[]
6705	Zij	['B_PER_6']	['B_PER_142']
6706	zal	['']	[]
6707	de	['']	[]
6708	kritiek	['']	[]
6709	overbrengen	['']	[]
6710	.	['']	[]
6711	De	['B_PER_3']	['B_PER_16']
6712	voorzitter	['I_PER_3']	['I_PER_16']
6713	concludeert	['']	[]
6714	dat	['']	[]
6715	dit	['']	[]
6716	onderwerp	['']	[]
6717	doorgeleid	['']	[]
6718	wordt	['']	[]
6719	naar	['']	[]
6720	de	['']	[]
6721	raad	['']	[]
6722	met	['']	[]
6723	de	['']	[]
6724	B-	['']	[]
6725	510	['']	[]
6726	status	['']	[]
6727	.	['']	[]
6728	In	['']	[]
6729	de	['']	[]
6730	afstemming	['']	[]
6731	met	['']	[]
6732	de	['']	[]
6733	commissie	['']	[]
6734	concludeert	['']	[]
6735	hij	['B_PER_3']	['B_PER_143']
6736	dat	['']	[]
6737	de	['']	[]
6738	commissie	['']	[]
6739	voor	['']	[]
6740	de	['']	[]
6741	bespreking	['']	[]
6742	15	['']	[]
6743	minuten	['']	[]
6744	uittrekt	['']	[]
6745	en	['']	[]
6746	dat	['']	[]
6747	de	['B_PER_6']	['B_PER_20']
6748	burgemeester	['I_PER_6']	['I_PER_20']
6749	de	['']	[]
6750	toegezegde	['']	[]
6751	brief	['']	[]
6752	voor	['']	[]
6753	de	['']	[]
6754	raadsbehandeling	['']	[]
6755	zal	['']	[]
6756	toesturen	['']	[]
6757	naar	['']	[]
6758	de	['']	[]
6759	commissie	['']	[]
6760	.	['']	[]
6761	Tot	['']	[]
6762	dat	['']	[]
6763	moment	['']	[]
6764	krijgt	['']	[]
6765	het	['']	[]
6766	voor	['']	[]
6767	de	['']	[]
6768	heer	['B_PER_10']	[]
6769	Van	['I_PER_10']	[]
6770	Steeg	['I_PER_10']	['B_PER_144']
6771	(	['']	['I_PER_144']
6772	CDA	['']	[]
6773	)	['']	[]
6774	de	['']	[]
6775	B-status	['']	[]
6776	.	['']	[]
6777	De	['B_PER_16']	[]
6778	heer	['I_PER_16']	[]
6779	Sungur	['I_PER_16']	[]
6780	(	['']	[]
6781	DENK	['']	[]
6782	)	['']	[]
6783	vraagt	['']	[]
6784	of	['']	[]
6785	er	['']	[]
6786	fracties	['']	[]
6787	zijn	['']	[]
6788	die	['']	[]
6789	aan	['']	[]
6790	concrete	['']	[]
6791	voorstellen	['']	[]
6792	den-	['']	[]
6793	ken	['']	[]
6794	.	['']	[]
6795	Voor	['']	[]
6796	zijn	['B_PER_16']	['B_PER_145']
6797	fractie	['']	[]
6798	lijkt	['']	[]
6799	dit	['']	[]
6800	voorstel	['']	[]
6801	naar	['']	[]
6802	de	['']	[]
6803	A-status	['']	[]
6804	te	['']	[]
6805	gaan	['']	[]
6806	.	['']	[]
6807	voorzitter	['B_PER_3']	['I_PER_16']
6808	concludeert	['']	[]
6809	dat	['']	[]
6810	voorafgaand	['']	[]
6811	aan	['']	[]
6812	de	['']	[]
6813	raad	['']	[]
6814	te	['']	[]
6815	overleggen	['']	[]
6816	is	['']	[]
6817	over	['']	[]
6818	de	['']	[]
6819	status	['']	[]
6820	van	['']	[]
6821	dit	['']	[]
6822	agendapunt	['']	[]
6823	.	['']	[]
6824	Hij	['B_PER_3']	['B_PER_146']
6825	recapituleert	['']	[]
6826	de	['']	[]
6827	gedane	['']	[]
6828	toezegging	['']	[]
6829	:	['']	[]
6830	De	['B_PER_6']	['B_PER_20']
6831	burgemeester	['I_PER_6']	['I_PER_20']
6832	zal	['']	[]
6833	In	['']	[]
6834	Q1	['']	[]
6835	2022	['']	[]
6836	een	['']	[]
6837	brief	['']	[]
6838	sturen	['']	[]
6839	naar	['']	[]
6840	de	['']	[]
6841	raad	['']	[]
6842	waarin	['']	[]
6843	zij	['B_PER_6']	['B_PER_20']
6844	ingaat	['']	[]
6845	op	['']	[]
6846	de	['']	[]
6847	toegankelijkheid	['']	[]
6848	en	['']	[]
6849	520	['']	[]
6850	op	['']	[]
6851	hoe	['']	[]
6852	voortgegaan	['']	[]
6853	zal	['']	[]
6854	worden	['']	[]
6855	met	['']	[]
6856	de	['']	[]
6857	bureaus	['']	[]
6858	.	['']	[]
6859	Zij	['B_PER_6']	['B_PER_147']
6860	noemt	['']	[]
6861	ook	['']	[]
6862	de	['']	[]
6863	aanvullende	['']	[]
6864	vraag	['']	[]
6865	van	['']	[]
6866	mevrouw	['B_PER_11']	[]
6867	Assen	['I_PER_11']	[]
6868	.	['']	[]
6869	Mevrouw	['B_PER_8']	[]
6870	Van	['I_PER_8']	[]
6871	Dun	['I_PER_8']	['B_PER_58']
6872	(	['']	['I_PER_58']
6873	D66	['']	[]
6874	)	['']	[]
6875	verneemt	['']	[]
6876	desgevraagd	['']	[]
6877	van	['']	[]
6878	de	['B_PER_3']	['B_PER_16']
6879	voorzitter	['I_PER_3']	['I_PER_16']
6880	dat	['']	[]
6881	de	['']	[]
6882	belofte	['']	[]
6883	van	['']	[]
6884	de	['B_PER_6']	['B_PER_20']
6885	burgemeester	['I_PER_6']	['I_PER_20']
6886	om	['']	[]
6887	op	['']	[]
6888	het	['']	[]
6889	ministerie	['']	[]
6890	in	['']	[]
6891	te	['']	[]
6892	gaan	['']	[]
6893	op	['']	[]
6894	de	['']	[]
6895	scheve	['']	[]
6896	financiële	['']	[]
6897	verhouding	['']	[]
6898	als	['']	[]
6899	het	['']	[]
6900	gaat	['']	[]
6901	om	['']	[]
6902	de	['']	[]
6903	bijdrage	['']	[]
6904	vanuit	['']	[]
6905	het	['']	[]
6906	Rijk	['']	[]
6907	,	['']	[]
6908	niet	['']	[]
6909	opgenomen	['']	[]
6910	zal	['']	[]
6911	worden	['']	[]
6912	als	['']	[]
6913	een	['']	[]
6914	toezegging	['']	[]
6915	aangezien	['']	[]
6916	daaraan	['']	[]
6917	geen	['']	[]
6918	stuk	['']	[]
6919	is	['']	[]
6920	verbonden	['']	[]
6921	.	['']	[]
6922	Griffie	['']	[]
6923	Gemeenteraad	['']	[]
6924	Utrecht	['']	[]
6925	Verslag	['']	[]
6926	van	['']	[]
6927	de	['']	[]
6928	openbare	['']	[]
6929	fysieke	['']	[]
6930	vergadering	['']	[]
6931	van	['']	[]
6932	de	['']	[]
6933	Commissie	['']	[]
6934	Mens	['']	[]
6935	&	['']	[]
6936	Samenleving	['']	[]
6937	op	['']	[]
6938	30	['']	[]
6939	september	['']	[]
6940	2021	['']	[]
6941	Pagina	['']	[]
6942	12	['']	[]
6943	van	['']	[]
6944	12	['']	[]
6945	De	['B_PER_16']	[]
6946	heer	['I_PER_16']	[]
6947	Sungur	['I_PER_16']	[]
6948	(	['']	[]
6949	DENK	['']	[]
6950	)	['']	[]
6951	verneemt	['']	[]
6952	bevestiging	['']	[]
6953	van	['']	[]
6954	de	['B_PER_3']	['B_PER_16']
6955	voorzitter	['I_PER_3']	['I_PER_16']
6956	dat	['']	[]
6957	de	['']	[]
6958	eerdere	['']	[]
6959	toezegging	['']	[]
6960	waaraan	['']	[]
6961	hij	['B_PER_3']	['B_PER_16']
6962	refereerde	['']	[]
6963	in	['']	[]
6964	deze	['']	[]
6965	vergadering	['']	[]
6966	nog	['']	[]
6967	loopt	['']	[]
6968	.	['']	[]
6969	530	['']	[]
6970	De	['B_PER_3']	['B_PER_16']
6971	voorzitter	['I_PER_3']	['I_PER_16']
6972	sluit	['']	[]
6973	de	['']	[]
6974	vergadering	['']	[]
6975	om	['']	[]
6976	11.12	['']	[]
6977	uur	['']	[]
6978	en	['']	[]
6979	neemt	['']	[]
6980	bij	['']	[]
6981	acclamatie	['']	[]
6982	afscheid	['']	[]
6983	van	['']	[]
6984	deze	['']	[]
6985	commissie	['']	[]
6986	.	['']	[]
